,text,annotations,language,created_at,month,day,source
3405,【#隔空拥抱医护夫妻终于相聚了# “迟到”了23天】3月2日，浙江三门县人民医院感染科医生楼一峰，结束医学隔离正式出舱。同为医生的丈夫陈强接她回家，给了她一个“迟到”23天的拥抱。疫情发生后，楼一峰请缨到医院前线。2月9日，丈夫陈强为她送来换洗衣物，两人隔空拥抱。#聚焦新冠肺炎疫情#  ...全文,,cn,5小时前,3,3,weibo
3406,#张文宏预测新冠病毒最终发展#课代表总结如下：1.全国一盘棋，湖北稳定了，国家才松 2.什么时候摘口罩，等新增为零28天 3.国内向好与国外爆发共存 4.中国也有病例，不能说外国输入。以后入境隔离14天基本没问题 5.没有特效药，在结果出来之前媒体不要宣传 6.病死率高的病毒不易共存，但可能与人类相适 ...全文,,cn,2小时前,3,4,weibo
3407,【外媒爆料！哥伦比亚车手加维利亚感染新冠肺炎】月初进行的环阿联酋自行车赛因为疫情影响而被迫中止，所有车手、工作人员都在酒店内进行了隔离观察。据阿拉伯联合酋长国卫生部称，冠状病毒感染者为两名意大利人、两名俄罗斯人、一名德国人和一名哥伦比亚人。而多家外媒根据隔离的人员动向信 ...全文,,cn,3小时前,3,4,weibo
3408,#致敬摆渡人#【30多天通宵接送，夜幕下的医护专车司机这样度过】每晚等候间隙跟儿子视频，是他一天最期待的时刻，但儿子对“口罩老爸”已经有些陌生。#隔离病毒不是隔离爱#（记者章胜 文案潘茜 制作胡赞威）  长江日报的微博视频 ,,cn,3小时前,3,4,weibo
3409,关了一个月，D8的社区已经出了四个孕妇，都是社区工作人员安排着带去做的检查。怎么讲，这成天憋在家里，睡眠充足，精力充沛，除了做饭只剩下打炮了。以后这批诞生于疫情隔离期间的婴儿，是不是要叫isolated generation。 ,,cn,2小时前,3,4,weibo
3410,【老人#怀疑钞票有病毒用微波炉加热#，你用哪种支付更多？】近日，李阿姨因怀疑人民币上可能沾染“新冠肺炎病毒”，把现金放进微波炉中加热消毒，纸币大部分碳化至黑色，还好银行已全额为李阿姨兑换了新的人民币。#人民币也被隔离消毒# 银行工作人员介绍，在当前疫情防控的特殊时期，从金融机构出来 ...全文,,cn,3小时前,3,4,weibo
3411,【美国父女回国隔离2周，医院：费用一共2万7，交来】据美媒报道，美国一对父女从中国回国后，被隔离14天，之后一口气收到住院、救护、放射治疗等多份账单，共计3900多美元（折合RMB27000元）。当事人表示：看到账单时我心里一阵绞痛，我还以为这笔钱由公家出呢。我的保险只在中国适用，这让我怎么付 ...全文,,cn,22小时前,3,3,weibo
3412,#迪丽热巴翻牌#这个热搜好难的啊感谢你们！！哭了我太激动了比不需要隔离还激动！迪丽热巴你真棒你演的白凤九跟阿兰若太好看了！你让我一个生活号变成了一个追星号你得亲一下我才能原谅你！被你的白凤九阿 ...全文,,cn,3小时前,3,4,weibo
3413,【杭州通报意大利回国旅客情况：#意大利回浙咳嗽儿童首检阴性#】3月3日，搭载多名在意大利工作旅客的2架航班飞抵杭州。4日，杭州疫情防控指挥部通报，CA1706机上载乘客140人，浙江青田籍旅客26人，其中1名儿童有咳嗽症状，核酸第一次检测结果阴性，其座位前后三排的40位密切接触者需集中隔离观察。 ...全文,,cn,3小时前,3,4,weibo
3414,意大利有86名嫖客因为新冠肺炎疫情被隔离在妓院14天，他们会在这里报复性消费吗？ ,,cn,6小时前,3,3,weibo
3415,在北京工作 然后明天正好出隔离期 想问下如果周末想回天津的家需要隔离十四天么？@奏耐天津 @北京头条 北京 ,,cn,21小时前,3,3,weibo
3416,之前在中国疫情期间总结了一个小经验，病毒的主要感染区域围绕着交通动脉，现在来看，欧美没有高铁，就看国际航班吧，基本这个就是这几天病毒爆发点的发展趋势图了。我们离日本近，还是日本的主要交通关联国，一定要做好外防输入隔离。另外韩国的数据这么严重，日本的数据绝对是瞒报的，不检测就是不作 ...全文,,cn,22小时前,3,3,weibo
3417,我笑没了 带着老公半夜开车返津被要求自我隔离14天 万能Studio的微博视频 ,,cn,9小时前,3,3,weibo
3418,#杨蓉经纪公司声明# 你说杨蓉这算不算在家呆着也中枪，乖乖在家隔离，这群狗仔还来骚扰她……也是服了 娱情处部长的微博视频 ,,cn,3小时前,3,4,weibo
3419,【2架载意大利华侨航班抵杭  一名小孩送医做核酸检测，40名乘客留观】昨天晚上，两架载意大利华侨航班从北京首都国际机场飞抵杭州。第一架南航CZ6163，6名青田华侨未发现发热咳嗽症状，由青田县政府接走，进行隔离观察；机上其他乘客，也由属地政府接走，纳入地方社会管控。第二架国航CA1706，经疾控部 ...全文,,cn,9小时前,3,3,weibo
3420,这次全国湖北以外防疫，我给打满分。这次组织分期分批返城、返城后14天隔离，我给打满分。这次分期分批复工，我给打满分。这次复工前连踩两脚急刹车，我给打满分。这次坚决阻止餐饮业堂吃、坚决停止娱乐业，我给打满分。炸我小号，我给打零分。 ,,cn,3小时前,3,4,weibo
3421,更新一则vlog-109宝妈必备！！！！！！「0-3岁宝宝最值得入的7样黄金好物！」在家自我隔离的这一个月天天和橙汁黏在一起前两天刚刚陪橙汁过了三岁的生日时间过得真快，一眨眼的功夫橙汁已经能和我唠嗑了最近我整理出了橙汁三年来的“爱用品”top7从怀孕就开始买买买的我在给橙汁买过的无数样儿 ...全文,,cn,23小时前,3,3,weibo
3422,#新疆无差别隔离# 我可不是散播谣言、毕竟还没有辟谣、我就想问问这是啥意思 ,,cn,20小时前,3,3,weibo
3423,#宅家plog#返京隔离第三天💡 解锁新道具，告别家里的死亡光线，让手机拍摄变得更容易！ 绿洲 ,,cn,3小时前,3,4,weibo
3424,在家隔离的这段时间，一日三餐全都自己在家解决，很自豪地说，没有一餐偷懒叫了外卖。但是呢，我的饿了么，在这段时间，还是出现了11个订单。这11个订单，全，部，是，奶，茶。是的，所有菜我全都可以在家里做，天天做天天洗碗都行，只有奶茶除外。经过这些日子，我明白了哪杯奶茶才是真爱最近上海逐渐复工，奶茶店越 ...全文,,cn,4小时前,3,3,weibo
3425,西雅图南侧白中心一块空地上正在用集装箱式房屋搭建隔离点。via komo #西雅图疫情# #美国疫情# ,,cn,12小时前,3,3,weibo
3426,#安康市中心医院领导吃补助事件# 长安街知事报道，安康中心医院院长陈文乾（图中这位肥头大耳即是）等院领导补助41天，每天300元，即一共12300元。该院最近曾宣传过一位护师的事迹，称其1月21日至2月中上旬一直在发热门诊工作，最多的时候一天接诊了16名患者，穿着防护服、隔离衣，没能吃一口饭、喝一 ...全文,,cn,21小时前,3,3,weibo
3427,#早读新京报#A02，#社论#税费减免纳入绩效考核，让抗疫惠政落到实处；A03，鼓励阶段性减免出租车司机“份子钱”；A06，自疫情严重国家抵京者须隔离14天；A07，跨年龄出演，三四十年不是事儿？； ,,cn,11小时前,3,3,weibo
3428,#非防控重点地区只抓防控是懒政##乌鲁木齐解封# 大学生不配回疆从1.26号到现在一直没出去过 隔离到现在也一个多月了，我爸一个月没回家，新疆也不是重灾区吧，无差别隔离真的很恶心 ,,cn,7小时前,3,3,weibo
3429,【出院率已超88%！上海今又有4人痊愈 包括一80岁危重症患者】上海市卫生健康委3月4日通报：4例新型冠状病毒肺炎病例，经定点医疗机构医护人员精心诊治和护理，专家组评估，认为符合国家卫生健康委最新的新型冠状病毒肺炎确诊病例解除隔离和出院标准，于今日出院。其中1例危重症病例（黄某，80岁），历 ...全文,,cn,5小时前,3,3,weibo
3430,疫情期间，朋友圈涌现了很多大厨！大海也在法国隔离期中，不断研究法国菜谱还做出了菜鸟都能看懂的教学vlog手把手教会大家法国各地名菜！「Bon Appétit」十天一更🙈明天第一期上线！撒花~🌸期待的话回复一下嘛 ლ(╹◡╹ლ) ,,cn,22小时前,3,3,weibo
3431,韩国人在中国接受隔离的日子 平等之声l的微博视频 ,,cn,昨天 08:57,3,3,weibo
3432,第3个14天隔离期，宅在家的我和垃圾朝夕相处，而对生活有了新的认识。并且有意思的是，我认为越是“热爱生活”的女孩，越会对我的此段经历产生莫大同感。如果说疫情教会了我什么，其中很重要的——生活真的不需要那么多。#武汉日记##武汉VLOG# 武汉 爪小爪的微博视频 ,,cn,9小时前,3,3,weibo
3433,肖战黄了好几个代言，在谈的也搁置了。厂家不愿意冒这个险，一定是选择口碑➕流量双保险，创造营目前消息不去了，他三月会隔离在家，现在看就是后面他的新戏，本来谈好了，已经等进组了。 ,,cn,7小时前,3,3,weibo
3434,#韩国疫情#现在国内最怕的就是韩国来的人，特别是韩国人不听话，不愿隔离，看他们要浪费大量人力，现在对付他们最好的办法是定位脚环(虽然不太人道）！或者是其他定位服务，这点新加坡作的非常好，他们手机发送定位，随时抽查，视频检查是不是在家，如果不是会得到非常严厉的处罚，被起诉，取消pr等！ ...全文,,cn,7小时前,3,3,weibo
3435,【注意！进沪之前14天内，有过这些国家旅行或居住史，一律隔离14天！】今天下午举行的市新冠肺炎疫情防控工作领导小组新闻发布会明确：所有中外人员，凡是在进入上海之日前14天内，有过韩国、意大利、伊朗、日本等国家旅行或居住史的，一律实施居家或集中隔离健康观察，也就是一律隔离14天。这是根据 ...全文,,cn,5小时前,3,3,weibo
3436,分析今年局势和发展动向；下沉市场隔离经济发挥我们老本行充分优势‼️我呆梨已经傻了 其他人在做的看似聪明 实际上不够长远 风口浪尖的背后是什么 不是想不到 而是格局不够 不动脑‼️听我分析今年时局 一起走在行业的尖端‼️YIMOONPAL销冠超话#yimoon pal一慕##佐目zoemg# ...全文,,cn,3小时前,3,4,weibo
3437,大家還在居家隔離嗎。會不會有點無聊。帶#金钟仁gucci品牌代言人# 話題轉發。我來送一個紙玩偶開開和一對sm小賣部的KF94給大家。和開開一起在家度過吧。 ,,cn,4小时前,3,3,weibo
3438,在家隔离..新买的睡衣好看吗！#宅家美颜大赏# ,,cn,3小时前,3,4,weibo
3439,神楽坂真冬超话 之后每天更新更新动态吧来个“我的被隔离日记” ,,cn,9小时前,3,3,weibo
3440,美国CDC真面目暴露系列，80%的恶劣行径越来越清晰。2月底，CDC在德州隔离区提前放出一名病毒感染者，导致该市宣布进入紧急状态，德州州长大怒。 ,,cn,11小时前,3,3,weibo
3441,【外媒：美国海军将对曾停靠欧洲的舰船实施两周海上隔离】俄罗斯卫星通讯社网站：美国海军发言人表示，美国海军第6舰队到过任何欧洲港口的舰船，都要进行为期两周的隔离，然后才能进入下一个港口。报道称，美国海军第6舰队总部位于那不勒斯，其舰船经常前往黑海、波罗的海及欧洲北部活动。此前，美国海 ...全文,,cn,5小时前,3,3,weibo
3442,"【SNS】200303 金钟云超话ins story更新：去到大家都不愿去的大邱，分发了""5千个口罩"" ，为了家人开始自我隔离的金甫城 ",,cn,11小时前,3,3,weibo
3443,【广州#女子潜入隔离病房偷手机#：被判定为密切接触者隔离留观】3月2日，社会人员杨某非法潜入广州市第八人民医院隔离病区偷窃1部手机，患者发现手机不见后立即告知医护人员，医护人员了解情况并报警。3月3日，公安人员将杨某控制并由救护车带回医院隔离。医院采集其鼻、咽、肛拭子送市疾控新冠核酸检 ...全文,,cn,4小时前,3,3,weibo
3444,#EASY NEWS##许魏洲珍惜#@许魏洲ZZ 演唱的防疫抗疫歌曲《珍惜》今日上线～这个2020让我们学会珍惜！万物复苏，我们#爱不隔离#！希望如洲洲唱到的那样，我们“我们期待温暖的春季”“爱会创造奇迹” EASYMEDIA的微博视频 ,,cn,6小时前,3,3,weibo
3445,【Video|无法入内拍摄？BBC剑走偏锋用滑翔伞拍摄新冠病毒隔离酒店内况】近日一名英国游客在西班牙著名旅游景区特内里费岛感染新型冠状病毒，导致近千名游客被隔离在酒店。为了了解目前游客和酒店的隔离状况，BBC记者乘坐滑翔机进行了一次“空中解说”。 华闻周刊的微博视频 ,,cn,5小时前,3,3,weibo
